#Table1
objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1237651212826378384,261.603916850546,53.7916565955568,19.29444,18.09715,17.55822,17.18431,17.04003,1336,301,4,89,404334161671776256,GALAXY,0.07798266,359,51821,495
1237651212826640578,261.913275987649,53.1095232774943,19.07422,19.0001,18.92137,18.7267,18.67292,1336,301,4,93,404214040026441728,QSO,1.968449,359,51821,58
1237651212826705973,261.912600024941,53.0414550701414,18.65487,18.46087,18.17785,18.06239,18.14617,1336,301,4,94,404209641979930624,QSO,1.444022,359,51821,42
1237651213359185997,256.68202195025,62.6843412242085,19.57473,17.57864,16.64815,16.20765,15.8877,1336,301,5,27,395349775169382400,GALAXY,0.0772469,351,51695,578
1237651212823101718,257.460816605373,60.8273676558139,19.16483,18.00494,17.50117,17.17134,16.99904,1336,301,4,39,395207113535678464,GALAXY,0.07967342,351,51695,59
1237651213359251789,257.083038263373,62.4961955093296,18.73552,17.28909,16.50357,16.09303,15.80188,1336,301,5,28,396396510222247936,GALAXY,0.07928566,352,51694,290
1237651213359317055,257.114533878225,62.4473096136284,18.8925,18.58364,24.65303,24.33417,22.87016,1336,301,5,29,396397059978061824,GALAXY,0.02009,352,51694,292
1237651213359448305,257.190513650563,62.0433692749688,16.80825,15.21995,14.36175,13.92845,13.59447,1336,301,5,31,395341253954267136,GALAXY,0.0261576,351,51695,547
1237651213359513673,257.373074229399,61.9812480649626,16.61788,15.74225,15.40956,15.27639,15.23327,1336,301,5,32,395353073704265728,STAR,-0.0009451598,351,51695,590
1237651213359513722,257.272592101855,61.9119307332623,18.49772,17.38035,16.91466,16.58021,16.44464,1336,301,5,32,395341528832174080,GALAXY,0.06895416,351,51695,548
1237651212823232586,257.507587672663,60.5874388149328,19.32755,17.48406,16.66647,16.33739,16.11748,1336,301,4,41,395202165733353472,STAR,-0.0003009184,351,51695,41
1237651212824543469,259.304627123217,57.7762857222814,19.47452,18.8697,18.616,18.55278,18.54488,1336,301,4,61,399845130019825664,STAR,0.0001294127,355,51788,548
1237651213360103642,258.277619773887,60.7352560597985,18.2441,16.6587,15.91827,15.54727,15.28514,1336,301,5,41,398663155087075328,GALAXY,0.06894912,354,51792,344
1237651213360365775,258.759020300718,60.2163186566872,17.71182,16.7368,16.34702,16.15026,15.98903,1336,301,5,45,397601575117285376,GALAXY,0.02012252,353,51703,578
1237651212824215604,258.931183644883,58.494897250334,18.97197,16.98704,16.09732,15.70758,15.54718,1336,301,4,56,399820391008200704,STAR,-0.0001106037,355,51788,458
1237651213360627740,258.847151784767,59.5880849516652,17.607,15.57926,14.60172,14.15905,13.82851,1336,301,5,49,397605423407982592,GALAXY,0.06618595,353,51703,592
1237651213360627946,258.960419516507,59.5968871007159,17.92005,16.51522,15.7323,15.29632,15.00655,1336,301,5,49,397605698285889536,QSO,0.06597698,353,51703,593
1237651212823298163,257.625842190427,60.3965428397856,18.11786,17.85914,17.60373,17.36336,17.43302,1336,301,4,42,395191170617075712,QSO,1.54722,351,51695,1
1237651212824215923,259.088455562732,58.4104469848654,18.63266,17.35758,16.70139,16.29555,16.03537,1336,301,4,56,397444344954513408,GALAXY,0.09316936,353,51703,6
1237651212824215937,259.156059792258,58.4119033756862,16.77175,14.87683,14.08419,13.65918,13.42055,1336,301,4,56,399817917107038208,GALAXY,0.02958046,355,51788,449
1237651212824674319,259.558514305479,57.5069684058231,18.2326,16.93608,16.32689,15.99607,15.76337,1336,301,4,63,399843755630290944,GALAXY,0.02866028,355,51788,543
1237651212822642933,256.437509720937,61.8037215799802,18.6249,17.3869,16.81869,16.44551,16.19741,1336,301,4,32,395328884448454656,GALAXY,0.08135337,351,51695,502
1237651213361152398,259.970571078119,58.3894274497956,18.9787,17.31523,16.40698,15.89781,15.50581,1336,301,5,57,412164337017317376,GALAXY,0.0658669,366,52017,309
1237651212288786473,260.134490154485,55.2250533598803,18.05556,18.01358,17.87145,17.89199,17.36434,1336,301,3,78,413259450263037952,QSO,0.2723368,367,51997,197
1237651212288786601,260.253984413774,55.281407917089,19.04321,17.64557,16.91109,16.50553,16.25571,1336,301,3,78,413258075873503232,GALAXY,0.06356397,367,51997,192
1237651212822839317,256.963416560809,61.4900514214299,18.20905,17.03166,16.55096,16.37514,16.31965,1336,301,4,35,395223606210095104,STAR,-0.0001082604,351,51695,119
1237651212822839331,256.847650137701,61.4410797076422,17.31394,16.10707,15.55168,15.26687,15.08246,1336,301,4,35,395234601326372864,GALAXY,0.02339197,351,51695,159
1237651212822839507,256.627600558291,61.3980023617108,18.81823,17.71827,17.30942,17.01074,16.87239,1336,301,4,35,395231852547303424,GALAXY,0.06796595,351,51695,149
1237651212288786813,260.073338295098,55.1030870524159,18.69332,17.57219,17.0265,16.68822,16.45305,1336,301,3,78,413256426606061568,GALAXY,0.06354614,367,51997,186
1237651212288852131,260.193453886416,54.9804269293672,18.0677,16.8158,16.88174,16.9631,17.00428,1336,301,3,79,413255601972340736,STAR,-0.001251177,367,51997,183
1237651213362135303,261.115572507425,56.2960247696445,18.95512,16.85658,15.88076,15.43345,15.10486,1336,301,5,72,413360880210700288,GALAXY,0.1131527,367,51997,566
1237651212288852139,260.110386887419,54.9509650432657,17.88696,17.69387,17.55514,17.68385,17.58846,1336,301,3,79,413256976361875456,QSO,0.9050049,367,51997,188
1237651213362200759,261.277217753189,56.1235427304445,18.9554,18.59733,18.65895,18.68356,18.51418,1336,301,5,73,413355107774654464,QSO,0.713289,367,51997,545
1237651212826181739,261.597677953937,54.1998069959625,17.69825,16.57271,16.1305,15.94979,15.87719,1336,301,4,86,404322891677591552,STAR,-0.0001490622,359,51821,454
1237651213361742031,260.616329885947,57.1640640355511,17.55133,15.74097,14.89774,14.477,14.16664,1336,301,5,66,399714563014027264,GALAXY,0.03041499,355,51788,73
1237651213361807454,260.825840110012,56.9714681452728,18.49379,17.52988,17.10143,16.88925,16.82817,1336,301,5,67,403166205394839552,STAR,-0.000554323,358,51818,342
1237651213360496892,258.671196104637,59.8488007526454,18.39334,17.31454,16.87754,16.67648,16.58731,1336,301,5,47,397591679512635392,GALAXY,0.01809234,353,51703,542
1237651213360496918,259.0603904374,59.9066167436788,19.57424,18.24929,17.52936,17.03744,16.82712,1336,301,5,47,397603499262633984,GALAXY,0.1532619,353,51703,585
1237651212824805694,259.942693904954,57.1242936192985,17.64157,16.65592,16.26229,16.00887,15.85339,1336,301,4,65,399723908862863360,GALAXY,0.03001261,355,51788,107
1237648705652326463,186.851334798877,0.998053990379461,17.24831,15.87916,15.32995,15.13808,15.04006,752,301,6,289,2880220806195996672,STAR,-3.15146E-05,2558,54140,614
1237648705652326512,186.77540815205,0.892883728675611,19.12701,17.38235,16.69024,16.43547,16.29579,752,301,6,289,2880217782539020288,STAR,3.058052E-06,2558,54140,603
1237648705652391939,186.919728597005,1.02937023153764,17.16118,15.75028,15.20805,15.02502,14.94323,752,301,6,290,2880219431806461952,STAR,-2.773679E-05,2558,54140,609
1237648705652391951,186.942837359653,0.945856898135559,16.90059,15.55809,15.07715,14.92142,14.85659,752,301,6,290,2880222455463438336,STAR,0.0001408847,2558,54140,620
1237648705652457484,187.068152994616,0.871482277153466,17.35032,15.6203,14.96987,14.73957,14.62534,752,301,6,291,2880219156928555008,STAR,4.237854E-05,2558,54140,608
1237648705652588601,187.494653133795,1.03048586242751,18.68943,19.0378,19.38282,19.59334,19.85054,752,301,6,293,325540137603721216,STAR,0.0003660627,289,51990,564
1237648705652654163,187.619735371204,0.962964955917606,18.76846,17.807,17.65519,17.58751,17.60316,752,301,6,294,325551682475812864,STAR,0.0005951733,289,51990,606
1237648705651540018,185.082643469602,0.985930492911587,18.11979,17.02616,16.65887,16.53411,16.47856,752,301,6,277,2891399541133699072,STAR,-7.367315E-05,2568,54153,322
1237648705651671241,185.290061482535,1.03242988380015,19.42941,17.9871,17.30239,16.97865,16.73886,752,301,6,279,324403517626279936,GALAXY,0.09928857,288,52000,525
1237648705651802152,185.706535419051,1.0466019819945,18.95415,17.11385,16.35103,16.03797,15.83771,752,301,6,281,2880164181347166208,STAR,0.0006635581,2558,54140,408
1237648705653178465,188.84357337767,0.91514874255047,18.29649,15.88074,14.83924,14.48153,14.28166,752,301,6,302,3259603177355372544,STAR,2.785722E-05,2895,54567,447
1237648705652326434,186.807276544876,1.03418127045309,16.2223,14.95381,14.42237,14.24184,14.1469,752,301,6,289,2880218057416927232,STAR,0.0003277229,2558,54140,604
1237648705652654178,187.65001713241,0.874331009532195,18.27421,17.05756,17.29381,17.42935,17.52337,752,301,6,294,325552232231626752,STAR,0.0006942834,289,51990,608
1237648705651540047,185.011984071102,0.882427565540166,19.41306,17.48104,16.59199,16.17819,15.85894,752,301,6,277,324381252515817472,GALAXY,0.07708883,288,52000,444
1237648705653178463,188.843457235541,0.941215721023454,17.05908,15.85594,15.41318,15.26201,15.20014,752,301,6,302,3287750949820459008,STAR,6.521066E-05,2920,54562,448
1237648705651540059,185.025745514716,0.961205680021696,18.81479,17.57465,17.0114,16.65032,16.47012,752,301,6,277,324385100806514688,GALAXY,0.09007793,288,52000,458
1237648705652785175,187.872002880158,0.881872454499082,18.05253,16.47644,15.87954,15.67897,15.57612,752,301,6,296,3259572665907701760,STAR,3.3578E-05,2895,54567,336
1237648705652785282,187.913032032963,1.04148764647395,19.58053,18.3891,18.31759,18.28812,18.12458,752,301,6,296,5350299541902958592,QSO,2.882547,4752,55653,84
1237648705651146765,184.090511344199,0.987209164717432,17.95151,16.29458,15.54491,15.19694,14.96311,752,301,6,271,3722382404762050560,STAR,-0.0002668203,3306,54922,572
1237648705652916411,188.186379332288,0.900018405498516,18.95023,17.73669,17.20743,16.88857,16.69733,752,301,6,298,326599791112906752,GALAXY,0.0940813,290,51941,323
1237648705651605572,185.26205067064,0.877692092101469,18.96712,17.97631,17.69748,17.57036,17.54017,752,301,6,278,2880152911352981504,STAR,0.0003084482,2558,54140,367
1237648705652850777,187.96740554123,0.928375353865786,19.08464,18.15315,17.92279,17.86926,17.81518,752,301,6,297,3287716864959997952,STAR,0.0004587509,2920,54562,324
1237648705652916282,188.239002467778,0.988711662250731,19.12608,17.87705,17.38149,17.197,17.11316,752,301,6,298,3259581462000723968,STAR,-1.901168E-05,2895,54567,368
1237648705651081340,184.014304497857,0.991458599230362,18.7598,17.23959,16.49157,16.08451,15.76627,752,301,6,270,323300432971589632,GALAXY,0.04802909,287,52023,608
1237648705651081344,184.032870017097,1.03650241511161,19.5262,18.39494,17.75597,17.37369,17.10671,752,301,6,270,323302082239031296,GALAXY,0.1261536,287,52023,614
1237648705651802210,185.629292723521,1.01520484099589,18.76237,17.08917,16.26945,15.81167,15.45598,752,301,6,281,324424683225114624,GALAXY,0.07762116,288,52000,602
1237648705651081354,184.042925385193,1.04601766478456,19.42911,17.78623,17.13734,16.91684,16.78003,752,301,6,270,363831723261192192,STAR,-1.477292E-05,323,51615,604
1237648705652981789,188.270561552616,0.90890746505775,17.65066,16.18726,15.68563,15.47096,15.40339,752,301,6,299,3259580087611189248,STAR,7.725417E-05,2895,54567,363
1237648705652981954,188.369266811802,1.00559892951788,19.50073,18.33636,17.8723,17.65549,17.53861,752,301,6,299,3287728959587903488,STAR,0.0007124857,2920,54562,368
1237648705652981967,188.380477237947,0.855951087023063,19.21572,18.07307,17.71867,17.55752,17.50406,752,301,6,299,3259584485657700352,STAR,8.010107E-05,2895,54567,379
1237648705651212357,184.232801040948,0.919768872147755,18.79017,17.71475,17.31629,17.04796,16.90396,752,301,6,272,324351565701867520,GALAXY,0.02879064,288,52000,336
1237648705653047333,188.454817444154,0.993379759045601,18.26105,17.04928,16.63717,16.48347,16.43755,752,301,6,300,3287731433489065984,STAR,-4.822629E-05,2920,54562,377
1237648705652064272,186.18216324425,1.044335074743,17.07822,15.35866,14.65082,14.37104,14.19861,752,301,6,285,2880196067184371712,STAR,-6.537111E-05,2558,54140,524
1237648705652064286,186.208870451873,0.932556212268057,17.60722,16.66043,16.34179,16.21496,16.16959,752,301,6,285,2880200190352975872,STAR,0.0001279392,2558,54140,539
1237648705651408925,184.744848878726,0.897402577509432,18.96604,18.65967,18.57376,18.51575,18.24708,752,301,6,275,324374655446050816,QSO,2.112124,288,52000,420
1237648705651409023,184.67286172358,0.916741596150647,18.81805,17.58393,17.05956,16.72055,16.49506,752,301,6,275,324372181544888320,GALAXY,0.06318177,288,52000,411
1237648705651539996,184.988589787732,1.03248369254374,18.12214,16.97708,16.56859,16.42914,16.3673,752,301,6,277,2891400365767419904,STAR,-7.88068E-05,2568,54153,325
1237648705651736604,185.544302259984,0.871082820369074,17.56554,16.57542,16.2489,16.12,16.10667,752,301,6,280,2880163906469259264,STAR,0.0002174145,2558,54140,407
1237648705651736608,185.551315888757,1.01312583578911,16.97937,15.53654,15.01773,14.84266,14.78064,752,301,6,280,2880166655248328704,STAR,8.488448E-05,2558,54140,417
1237648705652850809,188.026052100389,0.988858018632828,18.71014,17.54134,16.9906,16.65743,16.44879,752,301,6,297,326601715258255360,GALAXY,0.07887875,290,51941,330
1237648705651736623,185.423895290393,0.867134092239613,19.4672,17.64802,17.04745,16.84309,16.75313,752,301,6,280,2880153735986702336,STAR,-9.065237E-05,2558,54140,370
1237648705652916275,188.239210741301,0.888807059959843,17.78816,16.46826,15.97427,15.79388,15.72087,752,301,6,298,3259584210779793408,STAR,-0.0001170639,2895,54567,378
1237648705655144460,193.214031402741,1.00736185572796,19.22474,18.22124,18.06883,18.06855,18.09768,752,301,6,332,328921679222827008,STAR,0.0001077009,292,51609,578
1237648705655144467,193.233396477506,0.894304792404019,18.28997,17.99363,17.96142,18.11596,18.0014,752,301,6,332,328917830932129792,QSO,0.7910432,292,51609,564
1237648705651802114,185.576270963497,0.896425638767771,18.53363,16.77548,16.1557,15.93625,15.8196,752,301,6,281,2880165555736700928,STAR,-2.425052E-05,2558,54140,413
1237648705651802265,185.667033278124,0.938130831708718,18.45661,16.89307,16.063,15.6719,15.35247,752,301,6,281,325474166906054656,GALAXY,0.1111244,289,51990,324
1237648705651802266,185.675665606899,0.940288611961315,19.20148,17.25835,16.23414,15.8202,15.42263,752,301,6,281,324428806393718784,GALAXY,0.1132658,288,52000,617
1237648705651867760,185.792291103117,0.848146624850693,19.17289,17.66761,17.13642,16.98318,16.8904,752,301,6,282,2880163081835538432,STAR,8.316014E-05,2558,54140,404
1237648705651867762,185.793113972925,0.93489517023151,18.24976,17.12177,16.72328,16.52182,16.32593,752,301,6,282,324429356149532672,GALAXY,0.02574256,288,52000,619
1237648705652981874,188.282038713232,0.848266448802698,19.07316,17.91251,17.54117,17.42682,17.34051,752,301,6,299,3259584760535607296,STAR,0.0002161632,2895,54567,380
1237648703523324270,229.061261269309,-0.819693576349527,19.36294,17.17253,15.99573,15.45364,15.00738,752,301,2,571,351340722655356928,GALAXY,0.1173865,312,51689,218
1237648703523324383,229.106580771953,-0.676882047688163,19.3631,17.93354,17.14532,16.68789,16.39103,752,301,2,571,351346769969309696,GALAXY,0.1176082,312,51689,240
1237648703523389514,229.179013208271,-0.678468768776436,17.15615,17.18823,17.45695,17.64173,17.89297,752,301,2,572,4519401353185828864,STAR,5.017635E-06,4014,55630,142
1237648703523389666,229.167418919185,-0.774080724551502,19.23852,18.08063,17.20597,16.74655,16.45816,752,301,2,572,351332201440241664,GALAXY,0.2063973,312,51689,187
1237648703523455346,229.350491495686,-0.726497109005211,18.83325,17.26126,16.36832,15.86697,15.4649,752,301,2,573,4519391732459085824,GALAXY,0.03726743,4014,55630,107
1237648703522668834,227.563149207916,-0.817424939831614,19.26235,18.08857,17.57697,17.22519,17.0692,752,301,2,561,350191182845863936,GALAXY,0.1252633,311,51665,132
1237648703522668907,227.609922550258,-0.682836324924991,19.45742,18.15982,17.49652,17.11402,16.86292,752,301,2,561,350188434066794496,GALAXY,0.09021582,311,51665,122
1237648703522734240,227.736911502864,-0.71861385486887,18.92442,17.96599,17.71786,17.56558,17.54547,752,301,2,562,350192832113305600,STAR,-3.5016E-05,311,51665,138
1237648703525355558,233.657095876026,-0.788727443248655,17.33563,17.50802,17.88883,18.1637,18.42886,752,301,2,602,408703073943316480,STAR,-0.0001301931,363,51989,5
1237648703523455425,229.345330377141,-0.671590609677182,19.57294,18.5097,17.92465,17.50487,17.27616,752,301,2,573,351325879248381952,GALAXY,0.1181035,312,51689,164
1237648703522734471,227.717699216685,-0.820780258250751,18.75766,17.79773,17.54392,17.359,17.29332,752,301,2,562,350189258700515328,GALAXY,0.05480798,311,51665,125
1237648703523455507,229.368803661771,-0.664876043276651,19.52076,18.34594,17.67679,17.21026,16.97983,752,301,2,573,351319557056522240,GALAXY,0.1189271,312,51689,141
1237648703523520610,229.464881755335,-0.793206083916732,17.8109,15.97147,15.13464,14.71469,14.40165,752,301,2,574,351320931446056960,GALAXY,0.03718474,312,51689,146
1237648703523520811,229.563934990157,-0.752160428850381,18.85756,17.91489,17.55151,17.41411,17.33339,752,301,2,574,4519379362953273344,STAR,-1.035828E-05,4014,55630,62
1237648703523520869,229.443688258689,-0.776115752433779,17.2999,15.97476,15.32991,14.97122,14.71171,752,301,2,574,351324229980940288,GALAXY,0.03683984,312,51689,158
1237648703523521017,229.544266832516,-0.822332609382974,19.08582,17.80973,17.03074,16.6228,16.28222,752,301,2,574,351297291946059776,GALAXY,0.1184107,312,51689,60
1237648703523651835,229.752774477142,-0.750905907204185,19.42224,18.09386,17.33649,16.93329,16.62687,752,301,2,576,351309386573965312,GALAXY,0.09817945,312,51689,104
1237648703523651863,229.772965629751,-0.709954098747131,19.17789,18.16513,17.73178,17.40043,17.36347,752,301,2,576,351309661451872256,GALAXY,0.0763518,312,51689,105
1237648703523717264,229.975683315859,-0.66903783857571,19.06576,18.12339,17.82471,17.7024,17.66001,752,301,2,577,4519364519546298368,STAR,-0.0007438485,4014,55630,8
